DataExtractDate,ReportPeriod,FlightType,Arrival_Departure,Domestic_International,FlightOpsCount
2014-05-01T00:00:00.000,2012-06-01T00:00:00.000,Scheduled,Arrival,International,3755
2014-05-01T00:00:00.000,2012-06-01T00:00:00.000,Scheduled,Departure,Domestic,13982
2014-05-01T00:00:00.000,2012-06-01T00:00:00.000,Scheduled,Departure,International,3756
2014-05-01T00:00:00.000,2012-07-01T00:00:00.000,Charter,Arrival,Domestic,12
2014-05-01T00:00:00.000,2012-07-01T00:00:00.000,Charter,Arrival,International,2
2014-05-01T00:00:00.000,2012-07-01T00:00:00.000,Charter,Departure,Domestic,8
2014-05-01T00:00:00.000,2012-07-01T00:00:00.000,Charter,Departure,International,6
2014-05-01T00:00:00.000,2012-07-01T00:00:00.000,Commuter,Arrival,Domestic,5115
2014-05-01T00:00:00.000,2012-07-01T00:00:00.000,Commuter,Arrival,International,30
2014-05-01T00:00:00.000,2012-07-01T00:00:00.000,Commuter,Departure,Domestic,5115
2014-05-01T00:00:00.000,2012-07-01T00:00:00.000,Commuter,Departure,International,30
2014-05-01T00:00:00.000,2012-07-01T00:00:00.000,Scheduled,Arrival,Domestic,15994
2014-05-01T00:00:00.000,2012-07-01T00:00:00.000,Scheduled,Arrival,International,4105
2014-05-01T00:00:00.000,2012-07-01T00:00:00.000,Scheduled,Departure,Domestic,15876
2014-05-01T00:00:00.000,2012-07-01T00:00:00.000,Scheduled,Departure,International,4109
2014-05-01T00:00:00.000,2012-08-01T00:00:00.000,Charter,Arrival,Domestic,12
2014-05-01T00:00:00.000,2012-08-01T00:00:00.000,Charter,Arrival,International,2
2014-05-01T00:00:00.000,2012-08-01T00:00:00.000,Charter,Departure,Domestic,11
2014-05-01T00:00:00.000,2012-08-01T00:00:00.000,Charter,Departure,International,2
2014-05-01T00:00:00.000,2012-08-01T00:00:00.000,Commuter,Arrival,Domestic,5030
2014-05-01T00:00:00.000,2012-08-01T00:00:00.000,Commuter,Arrival,International,31
2014-05-01T00:00:00.000,2012-08-01T00:00:00.000,Commuter,Departure,Domestic,5030
2014-05-01T00:00:00.000,2012-08-01T00:00:00.000,Commuter,Departure,International,31
2014-05-01T00:00:00.000,2012-08-01T00:00:00.000,Scheduled,Arrival,Domestic,15802
2014-05-01T00:00:00.000,2012-08-01T00:00:00.000,Scheduled,Arrival,International,4053
2014-05-01T00:00:00.000,2012-08-01T00:00:00.000,Scheduled,Departure,Domestic,15785
2014-05-01T00:00:00.000,2012-08-01T00:00:00.000,Scheduled,Departure,International,4052
2014-05-01T00:00:00.000,2012-09-01T00:00:00.000,Charter,Arrival,Domestic,9
2014-05-01T00:00:00.000,2012-09-01T00:00:00.000,Charter,Arrival,International,6
2014-05-01T00:00:00.000,2012-09-01T00:00:00.000,Charter,Departure,Domestic,23
2014-05-01T00:00:00.000,2012-09-01T00:00:00.000,Commuter,Arrival,Domestic,4576
2014-05-01T00:00:00.000,2012-09-01T00:00:00.000,Commuter,Arrival,International,30
2014-05-01T00:00:00.000,2012-09-01T00:00:00.000,Commuter,Departure,Domestic,4576
2014-05-01T00:00:00.000,2012-09-01T00:00:00.000,Commuter,Departure,International,30
2014-05-01T00:00:00.000,2012-09-01T00:00:00.000,Scheduled,Arrival,Domestic,14015
2014-05-01T00:00:00.000,2012-09-01T00:00:00.000,Scheduled,Arrival,International,3591
2014-05-01T00:00:00.000,2012-09-01T00:00:00.000,Scheduled,Departure,Domestic,14009
2014-05-01T00:00:00.000,2012-09-01T00:00:00.000,Scheduled,Departure,International,3597
2014-05-01T00:00:00.000,2012-10-01T00:00:00.000,Charter,Arrival,Domestic,19
2014-05-01T00:00:00.000,2012-10-01T00:00:00.000,Charter,Arrival,International,4
2014-05-01T00:00:00.000,2012-10-01T00:00:00.000,Charter,Departure,Domestic,33
2014-05-01T00:00:00.000,2012-10-01T00:00:00.000,Commuter,Arrival,Domestic,4682
2014-05-01T00:00:00.000,2012-10-01T00:00:00.000,Commuter,Arrival,International,30
2014-05-01T00:00:00.000,2012-10-01T00:00:00.000,Commuter,Departure,Domestic,4682
2014-05-01T00:00:00.000,2012-10-01T00:00:00.000,Commuter,Departure,International,30
2014-05-01T00:00:00.000,2012-10-01T00:00:00.000,Scheduled,Arrival,Domestic,14170
2014-05-01T00:00:00.000,2012-10-01T00:00:00.000,Scheduled,Arrival,International,3580
2014-05-01T00:00:00.000,2012-10-01T00:00:00.000,Scheduled,Departure,Domestic,14146
2014-05-01T00:00:00.000,2012-10-01T00:00:00.000,Scheduled,Departure,International,3575
2014-05-01T00:00:00.000,2012-11-01T00:00:00.000,Charter,Arrival,Domestic,24
2014-05-01T00:00:00.000,2012-11-01T00:00:00.000,Charter,Arrival,International,6
2014-05-01T00:00:00.000,2012-11-01T00:00:00.000,Charter,Departure,Domestic,29
2014-05-01T00:00:00.000,2012-11-01T00:00:00.000,Charter,Departure,International,4
2014-05-01T00:00:00.000,2012-11-01T00:00:00.000,Commuter,Arrival,Domestic,3772
2014-05-01T00:00:00.000,2012-11-01T00:00:00.000,Commuter,Arrival,International,29
2014-05-01T00:00:00.000,2012-11-01T00:00:00.000,Commuter,Departure,Domestic,3772
2014-05-01T00:00:00.000,2012-11-01T00:00:00.000,Commuter,Departure,International,29
2014-05-01T00:00:00.000,2012-11-01T00:00:00.000,Scheduled,Arrival,Domestic,14241
2014-05-01T00:00:00.000,2012-11-01T00:00:00.000,Scheduled,Arrival,International,3313
2014-05-01T00:00:00.000,2012-11-01T00:00:00.000,Scheduled,Departure,Domestic,14243
2014-05-01T00:00:00.000,2012-11-01T00:00:00.000,Scheduled,Departure,International,3313
2014-05-01T00:00:00.000,2012-12-01T00:00:00.000,Charter,Arrival,Domestic,31
2014-05-01T00:00:00.000,2012-12-01T00:00:00.000,Charter,Arrival,International,8
2014-05-01T00:00:00.000,2012-12-01T00:00:00.000,Charter,Departure,Domestic,28
2014-05-01T00:00:00.000,2012-12-01T00:00:00.000,Charter,Departure,International,4
2014-05-01T00:00:00.000,2012-12-01T00:00:00.000,Commuter,Arrival,Domestic,3450
2014-05-01T00:00:00.000,2012-12-01T00:00:00.000,Commuter,Arrival,International,41
2014-05-01T00:00:00.000,2012-12-01T00:00:00.000,Commuter,Departure,Domestic,3450
2014-05-01T00:00:00.000,2012-12-01T00:00:00.000,Commuter,Departure,International,41
2014-05-01T00:00:00.000,2012-12-01T00:00:00.000,Scheduled,Arrival,Domestic,15167
2014-05-01T00:00:00.000,2012-12-01T00:00:00.000,Scheduled,Arrival,International,3702
2014-05-01T00:00:00.000,2012-12-01T00:00:00.000,Scheduled,Departure,Domestic,15208
2014-05-01T00:00:00.000,2012-12-01T00:00:00.000,Scheduled,Departure,International,3690
2014-05-01T00:00:00.000,2013-01-01T00:00:00.000,Charter,Arrival,Domestic,24
2014-05-01T00:00:00.000,2013-01-01T00:00:00.000,Charter,Arrival,International,12
2014-05-01T00:00:00.000,2013-01-01T00:00:00.000,Charter,Departure,Domestic,35
2014-05-01T00:00:00.000,2013-01-01T00:00:00.000,Charter,Departure,International,12
2014-05-01T00:00:00.000,2013-01-01T00:00:00.000,Commuter,Arrival,Domestic,3420
2014-05-01T00:00:00.000,2013-01-01T00:00:00.000,Commuter,Arrival,International,66
2014-05-01T00:00:00.000,2013-01-01T00:00:00.000,Commuter,Departure,Domestic,3426
2014-05-01T00:00:00.000,2013-01-01T00:00:00.000,Commuter,Departure,International,64
2014-05-01T00:00:00.000,2013-01-01T00:00:00.000,Scheduled,Arrival,Domestic,14657
2014-05-01T00:00:00.000,2013-01-01T00:00:00.000,Scheduled,Arrival,International,3629
2014-05-01T00:00:00.000,2013-01-01T00:00:00.000,Scheduled,Departure,Domestic,14632
2014-05-01T00:00:00.000,2013-01-01T00:00:00.000,Scheduled,Departure,International,3639
2014-05-01T00:00:00.000,2013-02-01T00:00:00.000,Charter,Arrival,Domestic,15
2014-05-01T00:00:00.000,2013-02-01T00:00:00.000,Charter,Arrival,International,3
2014-05-01T00:00:00.000,2013-02-01T00:00:00.000,Charter,Departure,Domestic,13
2014-05-01T00:00:00.000,2013-02-01T00:00:00.000,Charter,Departure,International,2
2014-05-01T00:00:00.000,2013-02-01T00:00:00.000,Commuter,Arrival,Domestic,3070
2014-05-01T00:00:00.000,2013-02-01T00:00:00.000,Commuter,Arrival,International,60
2014-05-01T00:00:00.000,2013-02-01T00:00:00.000,Commuter,Departure,Domestic,3078
2014-05-01T00:00:00.000,2013-02-01T00:00:00.000,Commuter,Departure,International,60
2014-05-01T00:00:00.000,2013-02-01T00:00:00.000,Scheduled,Arrival,Domestic,13325
2014-05-01T00:00:00.000,2013-02-01T00:00:00.000,Scheduled,Arrival,International,3186
2014-05-01T00:00:00.000,2013-02-01T00:00:00.000,Scheduled,Departure,Domestic,13329
2014-05-01T00:00:00.000,2013-02-01T00:00:00.000,Scheduled,Departure,International,3163
2014-05-01T00:00:00.000,2013-03-01T00:00:00.000,Charter,Arrival,Domestic,28
2014-05-01T00:00:00.000,2013-03-01T00:00:00.000,Charter,Arrival,International,4
2014-05-01T00:00:00.000,2013-03-01T00:00:00.000,Charter,Departure,Domestic,29
2014-05-01T00:00:00.000,2013-03-01T00:00:00.000,Charter,Departure,International,3
2014-05-01T00:00:00.000,2013-03-01T00:00:00.000,Commuter,Arrival,Domestic,3501
2014-05-01T00:00:00.000,2013-03-01T00:00:00.000,Commuter,Arrival,International,66
2014-05-01T00:00:00.000,2013-03-01T00:00:00.000,Commuter,Departure,Domestic,3504
2014-05-01T00:00:00.000,2013-03-01T00:00:00.000,Commuter,Departure,International,67
2014-05-01T00:00:00.000,2013-03-01T00:00:00.000,Scheduled,Arrival,Domestic,15565
2014-05-01T00:00:00.000,2013-03-01T00:00:00.000,Scheduled,Arrival,International,3648
2014-05-01T00:00:00.000,2013-03-01T00:00:00.000,Scheduled,Departure,Domestic,15544
2014-05-01T00:00:00.000,2013-03-01T00:00:00.000,Scheduled,Departure,International,3645
2014-05-01T00:00:00.000,2013-04-01T00:00:00.000,Charter,Arrival,Domestic,26
2014-05-01T00:00:00.000,2013-04-01T00:00:00.000,Charter,Arrival,International,5
2014-05-01T00:00:00.000,2013-04-01T00:00:00.000,Charter,Departure,Domestic,29
2014-05-01T00:00:00.000,2013-04-01T00:00:00.000,Charter,Departure,International,3
2014-05-01T00:00:00.000,2013-04-01T00:00:00.000,Commuter,Arrival,Domestic,3058
2014-05-01T00:00:00.000,2013-04-01T00:00:00.000,Commuter,Arrival,International,60
2014-05-01T00:00:00.000,2013-04-01T00:00:00.000,Commuter,Departure,Domestic,3071
2014-05-01T00:00:00.000,2013-04-01T00:00:00.000,Commuter,Departure,International,59
2014-05-01T00:00:00.000,2013-04-01T00:00:00.000,Scheduled,Arrival,Domestic,15631
2014-05-01T00:00:00.000,2013-04-01T00:00:00.000,Scheduled,Arrival,International,3593
2014-05-01T00:00:00.000,2013-04-01T00:00:00.000,Scheduled,Departure,Domestic,15659
2014-05-01T00:00:00.000,2013-04-01T00:00:00.000,Scheduled,Departure,International,3580
2014-05-01T00:00:00.000,2013-05-01T00:00:00.000,Charter,Arrival,Domestic,12
2014-05-01T00:00:00.000,2013-05-01T00:00:00.000,Charter,Arrival,International,1
2014-05-01T00:00:00.000,2013-05-01T00:00:00.000,Charter,Departure,Domestic,8
2014-05-01T00:00:00.000,2013-05-01T00:00:00.000,Charter,Departure,International,4
2014-05-01T00:00:00.000,2013-05-01T00:00:00.000,Commuter,Arrival,Domestic,3136
2014-05-01T00:00:00.000,2013-05-01T00:00:00.000,Commuter,Arrival,International,62
2014-05-01T00:00:00.000,2013-05-01T00:00:00.000,Commuter,Departure,Domestic,3139
2014-05-01T00:00:00.000,2013-05-01T00:00:00.000,Commuter,Departure,International,62
2014-05-01T00:00:00.000,2013-05-01T00:00:00.000,Scheduled,Arrival,Domestic,16584
2014-05-01T00:00:00.000,2013-05-01T00:00:00.000,Scheduled,Arrival,International,3760
2014-05-01T00:00:00.000,2013-05-01T00:00:00.000,Scheduled,Departure,Domestic,16606
2014-05-01T00:00:00.000,2013-05-01T00:00:00.000,Scheduled,Departure,International,3768
2014-05-01T00:00:00.000,2013-06-01T00:00:00.000,Charter,Arrival,Domestic,10
2014-05-01T00:00:00.000,2013-06-01T00:00:00.000,Charter,Arrival,International,5
2014-05-01T00:00:00.000,2013-06-01T00:00:00.000,Charter,Departure,Domestic,10
2014-05-01T00:00:00.000,2013-06-01T00:00:00.000,Charter,Departure,International,3
2014-05-01T00:00:00.000,2013-06-01T00:00:00.000,Commuter,Arrival,Domestic,3288
2014-05-01T00:00:00.000,2013-06-01T00:00:00.000,Commuter,Arrival,International,59
2014-05-01T00:00:00.000,2013-06-01T00:00:00.000,Commuter,Departure,Domestic,3292
2014-05-01T00:00:00.000,2013-06-01T00:00:00.000,Commuter,Departure,International,60
2014-05-01T00:00:00.000,2013-06-01T00:00:00.000,Scheduled,Arrival,Domestic,17167
2014-05-01T00:00:00.000,2013-06-01T00:00:00.000,Scheduled,Arrival,International,3880
2014-05-01T00:00:00.000,2013-06-01T00:00:00.000,Scheduled,Departure,Domestic,17172
2014-05-01T00:00:00.000,2013-06-01T00:00:00.000,Scheduled,Departure,International,3861
2014-05-01T00:00:00.000,2013-07-01T00:00:00.000,Charter,Arrival,Domestic,16
2014-05-01T00:00:00.000,2013-07-01T00:00:00.000,Charter,Arrival,International,7
2014-05-01T00:00:00.000,2013-07-01T00:00:00.000,Charter,Departure,Domestic,13
2014-05-01T00:00:00.000,2013-07-01T00:00:00.000,Charter,Departure,International,7
2014-05-01T00:00:00.000,2013-07-01T00:00:00.000,Commuter,Arrival,Domestic,3565
2014-05-01T00:00:00.000,2013-07-01T00:00:00.000,Commuter,Arrival,International,62
2014-05-01T00:00:00.000,2013-07-01T00:00:00.000,Commuter,Departure,Domestic,3571
2014-05-01T00:00:00.000,2013-07-01T00:00:00.000,Commuter,Departure,International,62
2014-05-01T00:00:00.000,2013-07-01T00:00:00.000,Scheduled,Arrival,Domestic,17884
2014-05-01T00:00:00.000,2013-07-01T00:00:00.000,Scheduled,Arrival,International,4318
2014-05-01T00:00:00.000,2013-07-01T00:00:00.000,Scheduled,Departure,Domestic,17856
2014-05-01T00:00:00.000,2013-07-01T00:00:00.000,Scheduled,Departure,International,4328
2014-05-01T00:00:00.000,2013-08-01T00:00:00.000,Charter,Arrival,Domestic,14
2014-05-01T00:00:00.000,2013-08-01T00:00:00.000,Charter,Arrival,International,5
2014-05-01T00:00:00.000,2013-08-01T00:00:00.000,Charter,Departure,Domestic,12
2014-05-01T00:00:00.000,2013-08-01T00:00:00.000,Charter,Departure,International,3
2014-05-01T00:00:00.000,2013-08-01T00:00:00.000,Commuter,Arrival,Domestic,3500
2014-05-01T00:00:00.000,2013-08-01T00:00:00.000,Commuter,Arrival,International,59
2014-05-01T00:00:00.000,2013-08-01T00:00:00.000,Commuter,Departure,Domestic,3499
2014-05-01T00:00:00.000,2013-08-01T00:00:00.000,Commuter,Departure,International,61
2014-05-01T00:00:00.000,2013-08-01T00:00:00.000,Scheduled,Arrival,Domestic,17584
2014-05-01T00:00:00.000,2013-08-01T00:00:00.000,Scheduled,Arrival,International,4249
2014-05-01T00:00:00.000,2013-08-01T00:00:00.000,Scheduled,Departure,Domestic,17574
2014-05-01T00:00:00.000,2013-08-01T00:00:00.000,Scheduled,Departure,International,4261
2014-05-01T00:00:00.000,2013-09-01T00:00:00.000,Charter,Arrival,Domestic,18
2014-05-01T00:00:00.000,2013-09-01T00:00:00.000,Charter,Arrival,International,14
2014-05-01T00:00:00.000,2013-09-01T00:00:00.000,Charter,Departure,Domestic,15
2014-05-01T00:00:00.000,2013-09-01T00:00:00.000,Charter,Departure,International,10
2014-05-01T00:00:00.000,2013-09-01T00:00:00.000,Commuter,Arrival,Domestic,3113
2014-05-01T00:00:00.000,2013-09-01T00:00:00.000,Commuter,Arrival,International,60
2014-05-01T00:00:00.000,2013-09-01T00:00:00.000,Commuter,Departure,Domestic,3106
2014-05-01T00:00:00.000,2013-09-01T00:00:00.000,Commuter,Departure,International,60
2014-05-01T00:00:00.000,2013-09-01T00:00:00.000,Scheduled,Arrival,Domestic,16349
2014-05-01T00:00:00.000,2013-09-01T00:00:00.000,Scheduled,Arrival,International,3752
2014-05-01T00:00:00.000,2013-09-01T00:00:00.000,Scheduled,Departure,Domestic,16359
2014-05-01T00:00:00.000,2013-09-01T00:00:00.000,Scheduled,Departure,International,3765
2014-05-01T00:00:00.000,2013-10-01T00:00:00.000,Charter,Arrival,Domestic,24
2014-05-01T00:00:00.000,2013-10-01T00:00:00.000,Charter,Arrival,International,7
2014-05-01T00:00:00.000,2013-10-01T00:00:00.000,Charter,Departure,Domestic,28
2014-05-01T00:00:00.000,2013-10-01T00:00:00.000,Charter,Departure,International,3
2014-05-01T00:00:00.000,2013-10-01T00:00:00.000,Commuter,Arrival,Domestic,3163
2014-05-01T00:00:00.000,2013-10-01T00:00:00.000,Commuter,Arrival,International,56
2014-05-01T00:00:00.000,2013-10-01T00:00:00.000,Commuter,Departure,Domestic,3160
2014-05-01T00:00:00.000,2013-10-01T00:00:00.000,Commuter,Departure,International,57
2014-05-01T00:00:00.000,2013-10-01T00:00:00.000,Scheduled,Arrival,Domestic,16941
2014-05-01T00:00:00.000,2013-10-01T00:00:00.000,Scheduled,Arrival,International,3774
2014-05-01T00:00:00.000,2013-10-01T00:00:00.000,Scheduled,Departure,Domestic,16956
2014-05-01T00:00:00.000,2013-10-01T00:00:00.000,Scheduled,Departure,International,3786
2014-05-01T00:00:00.000,2013-11-01T00:00:00.000,Charter,Arrival,Domestic,34
2014-05-01T00:00:00.000,2013-11-01T00:00:00.000,Charter,Arrival,International,8
2014-05-01T00:00:00.000,2013-11-01T00:00:00.000,Charter,Departure,Domestic,31
2014-05-01T00:00:00.000,2013-11-01T00:00:00.000,Charter,Departure,International,3
2014-05-01T00:00:00.000,2013-11-01T00:00:00.000,Commuter,Arrival,Domestic,3004
2014-05-01T00:00:00.000,2013-11-01T00:00:00.000,Commuter,Arrival,International,59
2014-05-01T00:00:00.000,2013-11-01T00:00:00.000,Commuter,Departure,Domestic,3005
2014-05-01T00:00:00.000,2013-11-01T00:00:00.000,Commuter,Departure,International,59
2014-05-01T00:00:00.000,2013-11-01T00:00:00.000,Scheduled,Arrival,Domestic,15770
2014-05-01T00:00:00.000,2013-11-01T00:00:00.000,Scheduled,Arrival,International,3504
2014-05-01T00:00:00.000,2013-11-01T00:00:00.000,Scheduled,Departure,Domestic,15754
2014-05-01T00:00:00.000,2013-11-01T00:00:00.000,Scheduled,Departure,International,3509
2014-05-01T00:00:00.000,2013-12-01T00:00:00.000,Charter,Arrival,Domestic,45
2014-05-01T00:00:00.000,2013-12-01T00:00:00.000,Charter,Arrival,International,5
2014-05-01T00:00:00.000,2013-12-01T00:00:00.000,Charter,Departure,Domestic,38
2014-05-01T00:00:00.000,2013-12-01T00:00:00.000,Charter,Departure,International,4
2014-05-01T00:00:00.000,2013-12-01T00:00:00.000,Commuter,Arrival,Domestic,3380
2014-05-01T00:00:00.000,2013-12-01T00:00:00.000,Commuter,Arrival,International,62
2014-05-01T00:00:00.000,2013-12-01T00:00:00.000,Commuter,Departure,Domestic,3374
2014-05-01T00:00:00.000,2013-12-01T00:00:00.000,Commuter,Departure,International,61
2014-05-01T00:00:00.000,2013-12-01T00:00:00.000,Scheduled,Arrival,Domestic,16712
2014-05-01T00:00:00.000,2013-12-01T00:00:00.000,Scheduled,Arrival,International,3829
2014-05-01T00:00:00.000,2013-12-01T00:00:00.000,Scheduled,Departure,Domestic,16684
2014-05-01T00:00:00.000,2013-12-01T00:00:00.000,Scheduled,Departure,International,3829
2014-05-01T00:00:00.000,2014-01-01T00:00:00.000,Charter,Arrival,Domestic,57
2014-05-01T00:00:00.000,2014-01-01T00:00:00.000,Charter,Arrival,International,6
2014-05-01T00:00:00.000,2014-01-01T00:00:00.000,Charter,Departure,Domestic,70
2014-05-01T00:00:00.000,2014-01-01T00:00:00.000,Commuter,Arrival,Domestic,3302
2014-05-01T00:00:00.000,2014-01-01T00:00:00.000,Commuter,Arrival,International,59
2014-05-01T00:00:00.000,2014-01-01T00:00:00.000,Commuter,Departure,Domestic,3312
2014-05-01T00:00:00.000,2014-01-01T00:00:00.000,Commuter,Departure,International,58
2014-05-01T00:00:00.000,2014-01-01T00:00:00.000,Scheduled,Arrival,Domestic,16010
2014-05-01T00:00:00.000,2014-01-01T00:00:00.000,Scheduled,Arrival,International,3854
2014-05-01T00:00:00.000,2014-01-01T00:00:00.000,Scheduled,Departure,Domestic,16007
2014-05-01T00:00:00.000,2014-01-01T00:00:00.000,Scheduled,Departure,International,3853
2014-05-01T00:00:00.000,2014-02-01T00:00:00.000,Charter,Arrival,Domestic,17
2014-05-01T00:00:00.000,2014-02-01T00:00:00.000,Charter,Arrival,International,4
2014-05-01T00:00:00.000,2014-02-01T00:00:00.000,Charter,Departure,Domestic,19
2014-05-01T00:00:00.000,2014-02-01T00:00:00.000,Charter,Departure,International,1
2014-05-01T00:00:00.000,2014-02-01T00:00:00.000,Commuter,Arrival,Domestic,2912
2014-05-01T00:00:00.000,2014-02-01T00:00:00.000,Commuter,Arrival,International,56
2014-05-01T00:00:00.000,2014-02-01T00:00:00.000,Commuter,Departure,Domestic,2915
2014-05-01T00:00:00.000,2014-02-01T00:00:00.000,Commuter,Departure,International,56
2014-05-01T00:00:00.000,2014-02-01T00:00:00.000,Scheduled,Arrival,Domestic,14412
2014-05-01T00:00:00.000,2014-02-01T00:00:00.000,Scheduled,Arrival,International,3362
2014-05-01T00:00:00.000,2014-02-01T00:00:00.000,Scheduled,Departure,Domestic,14397
2014-05-01T00:00:00.000,2014-02-01T00:00:00.000,Scheduled,Departure,International,3370
2014-05-01T00:00:00.000,2014-03-01T00:00:00.000,Charter,Arrival,Domestic,42
2014-05-01T00:00:00.000,2014-03-01T00:00:00.000,Charter,Arrival,International,8
2014-05-01T00:00:00.000,2014-03-01T00:00:00.000,Charter,Departure,Domestic,40
2014-05-01T00:00:00.000,2014-03-01T00:00:00.000,Charter,Departure,International,8
2014-05-01T00:00:00.000,2014-03-01T00:00:00.000,Commuter,Arrival,Domestic,3366
2014-05-01T00:00:00.000,2014-03-01T00:00:00.000,Commuter,Arrival,International,61
2014-05-01T00:00:00.000,2014-03-01T00:00:00.000,Commuter,Departure,Domestic,3381
2014-05-01T00:00:00.000,2014-03-01T00:00:00.000,Commuter,Departure,International,62
2014-05-01T00:00:00.000,2014-03-01T00:00:00.000,Scheduled,Arrival,Domestic,16790
2014-05-01T00:00:00.000,2014-03-01T00:00:00.000,Scheduled,Arrival,International,3932
2014-05-01T00:00:00.000,2014-03-01T00:00:00.000,Scheduled,Departure,Domestic,16805
2014-05-01T00:00:00.000,2014-03-01T00:00:00.000,Scheduled,Departure,International,3934
2014-07-18T00:00:00.000,2014-04-01T00:00:00.000,Charter,Arrival,Domestic,28
2014-07-18T00:00:00.000,2014-04-01T00:00:00.000,Charter,Arrival,International,8
2014-07-18T00:00:00.000,2014-04-01T00:00:00.000,Charter,Departure,Domestic,31
2014-07-18T00:00:00.000,2014-04-01T00:00:00.000,Charter,Departure,International,4
2014-07-18T00:00:00.000,2014-04-01T00:00:00.000,Commuter,Arrival,Domestic,3066
2014-07-18T00:00:00.000,2014-04-01T00:00:00.000,Commuter,Arrival,International,60
2014-07-18T00:00:00.000,2014-04-01T00:00:00.000,Commuter,Departure,Domestic,3061
2014-07-18T00:00:00.000,2014-04-01T00:00:00.000,Commuter,Departure,International,60
2014-07-18T00:00:00.000,2014-04-01T00:00:00.000,Scheduled,Arrival,Domestic,16501
2014-07-18T00:00:00.000,2014-04-01T00:00:00.000,Scheduled,Arrival,International,3844
2014-07-18T00:00:00.000,2014-04-01T00:00:00.000,Scheduled,Departure,Domestic,16562
2014-07-18T00:00:00.000,2014-04-01T00:00:00.000,Scheduled,Departure,International,3858
2014-07-18T00:00:00.000,2014-05-01T00:00:00.000,Charter,Arrival,Domestic,13
2014-07-18T00:00:00.000,2014-05-01T00:00:00.000,Charter,Arrival,International,3
2014-07-18T00:00:00.000,2014-05-01T00:00:00.000,Charter,Departure,Domestic,13
2014-07-18T00:00:00.000,2014-05-01T00:00:00.000,Commuter,Arrival,Domestic,3101
2014-07-18T00:00:00.000,2014-05-01T00:00:00.000,Commuter,Arrival,International,61
2014-07-18T00:00:00.000,2014-05-01T00:00:00.000,Commuter,Departure,Domestic,3103
2014-07-18T00:00:00.000,2014-05-01T00:00:00.000,Commuter,Departure,International,62
2014-07-18T00:00:00.000,2014-05-01T00:00:00.000,Scheduled,Arrival,Domestic,17384
2014-07-18T00:00:00.000,2014-05-01T00:00:00.000,Scheduled,Arrival,International,4044
2014-07-18T00:00:00.000,2014-05-01T00:00:00.000,Scheduled,Departure,Domestic,17385
2014-07-18T00:00:00.000,2014-05-01T00:00:00.000,Scheduled,Departure,International,4068
2014-08-15T09:39:18.000,2014-06-01T00:00:00.000,Charter,Arrival,Domestic,11
2014-08-15T09:39:18.000,2014-06-01T00:00:00.000,Charter,Arrival,International,2
2014-08-15T09:39:18.000,2014-06-01T00:00:00.000,Charter,Departure,Domestic,12
2014-08-15T09:39:18.000,2014-06-01T00:00:00.000,Commuter,Arrival,Domestic,2985
2014-08-15T09:39:18.000,2014-06-01T00:00:00.000,Commuter,Arrival,International,63
2014-08-15T09:39:18.000,2014-06-01T00:00:00.000,Commuter,Departure,Domestic,2987
2014-08-15T09:39:18.000,2014-06-01T00:00:00.000,Commuter,Departure,International,63
2014-08-15T09:39:18.000,2014-06-01T00:00:00.000,Scheduled,Arrival,Domestic,18009
2014-08-15T09:39:18.000,2014-06-01T00:00:00.000,Scheduled,Arrival,International,4241
2014-08-15T09:39:18.000,2014-06-01T00:00:00.000,Scheduled,Departure,Domestic,17994
2014-08-15T09:39:18.000,2014-06-01T00:00:00.000,Scheduled,Departure,International,4268
2014-09-15T07:00:09.000,2014-07-01T00:00:00.000,Charter,Arrival,Domestic,5
2014-09-15T07:00:09.000,2014-07-01T00:00:00.000,Charter,Arrival,International,1
2014-09-15T07:00:09.000,2014-07-01T00:00:00.000,Charter,Departure,Domestic,7
2014-09-15T07:00:09.000,2014-07-01T00:00:00.000,Commuter,Arrival,Domestic,3156
2014-09-15T07:00:09.000,2014-07-01T00:00:00.000,Commuter,Arrival,International,69
2014-09-15T07:00:09.000,2014-07-01T00:00:00.000,Commuter,Departure,Domestic,3153
2014-09-15T07:00:09.000,2014-07-01T00:00:00.000,Commuter,Departure,International,69
2014-09-15T07:00:09.000,2014-07-01T00:00:00.000,Scheduled,Arrival,Domestic,18967
2014-09-15T07:00:09.000,2014-07-01T00:00:00.000,Scheduled,Arrival,International,4578
2014-09-15T07:00:09.000,2014-07-01T00:00:00.000,Scheduled,Departure,Domestic,18959
2014-09-15T07:00:09.000,2014-07-01T00:00:00.000,Scheduled,Departure,International,4614
2014-10-15T08:00:09.000,2014-08-01T00:00:00.000,Charter,Arrival,Domestic,16
2014-10-15T08:00:09.000,2014-08-01T00:00:00.000,Charter,Arrival,International,2
2014-10-15T08:00:09.000,2014-08-01T00:00:00.000,Charter,Departure,Domestic,16
2014-10-15T08:00:09.000,2014-08-01T00:00:00.000,Commuter,Arrival,Domestic,2732
2014-10-15T08:00:09.000,2014-08-01T00:00:00.000,Commuter,Arrival,International,69
2014-10-15T08:00:09.000,2014-08-01T00:00:00.000,Commuter,Departure,Domestic,2728
2014-10-15T08:00:09.000,2014-08-01T00:00:00.000,Commuter,Departure,International,69
2014-10-15T08:00:09.000,2014-08-01T00:00:00.000,Scheduled,Arrival,Domestic,18820
2014-10-15T08:00:09.000,2014-08-01T00:00:00.000,Scheduled,Arrival,International,4454
